,cell_index,name,age,X,signal_level,dz/dt,time_win_left,time_win_right,mortality,status
5161,442,22-05-AT,45.5,1.5996826958332835,0.25923908552089125,0.010284474738952705,42,49,89,1
5162,442,22-05-AT,52.5,0.4302686138446235,0.2867300054687126,0.002501009112162682,49,56,89,1
5163,442,22-05-AT,59.5,-0.8108604211136441,0.2813859444795368,-0.004802777330221933,56,63,89,1
5164,442,22-05-AT,66.5,2.3348908295555444,0.2866847609229511,0.013574089893713519,63,70,89,1
5165,442,22-05-AT,73.5,17.969995746534096,0.44981651711759435,0.06658268820986939,70,77,89,1
5166,443,22-11-BH,3.5,4.887266755388191,0.06014593530001238,0.13542801440668553,0,7,93,1
5167,443,22-11-BH,10.5,-0.09949383768109248,0.08616907917471862,-0.0019243917236900457,7,14,93,1
5168,443,22-11-BH,17.5,1.6204794781145155,0.0975452766623556,0.027687646420230454,14,21,93,1
5169,443,22-11-BH,24.5,1.5016520670726705,0.11112982810800509,0.02252098727884953,21,28,93,1
5170,443,22-11-BH,31.5,1.2928122404383626,0.1322342439472341,0.01629447110732575,28,35,93,1
5171,443,22-11-BH,38.5,1.0358849585139995,0.14715761762039628,0.011732147875009995,35,42,93,1
5172,443,22-11-BH,45.5,-0.3156227454163204,0.15386515447751217,-0.0034188241698615562,42,49,93,1
5173,443,22-11-BH,52.5,-0.46994073275593373,0.14922483443606277,-0.005248687710414646,49,56,93,1
5174,443,22-11-BH,59.5,-0.6808817514702687,0.13558277406157404,-0.008369816349986696,56,63,93,1
5175,443,22-11-BH,66.5,9.649285846107434,0.19849988390790138,0.0810184004153242,63,70,93,1
5176,443,22-11-BH,73.5,10.149418344893647,0.335074417601904,0.050483404142140906,70,77,93,1
5177,443,22-11-BH,80.5,11.414991188243109,0.5240524966574015,0.03630358682591311,77,84,93,1
5178,443,22-11-BH,87.5,14.962946589834015,0.7910708247525102,0.03152466699071105,84,91,93,1
5180,444,22-11-BT,3.5,5.049151328712188,0.05487209872902508,0.15336122381754266,0,7,51,1
5181,444,22-11-BT,10.5,0.7510382495854185,0.08824033402088356,0.01418546778936098,7,14,51,1
5182,444,22-11-BT,17.5,2.19463647288149,0.10729309994501827,0.034090984943830165,14,21,51,1
5183,444,22-11-BT,24.5,0.977430963983532,0.12273899111623131,0.013272486532796588,21,28,51,1
5184,444,22-11-BT,31.5,12.441290536806019,0.20843433341943265,0.09948209533351683,28,35,51,1
5185,444,22-11-BT,38.5,13.304340213436703,0.40391448822206755,0.054897511731584345,35,42,51,1
5186,444,22-11-BT,45.5,14.57748922662854,0.6466167420424593,0.03757374932942716,42,49,51,1
5187,445,22-14-AH,3.5,2.0884714030652662,0.043765191402849304,0.07953319887797473,0,7,71,1
5188,445,22-14-AH,10.5,0.3497579725881558,0.06298809102098317,0.009254605828892355,7,14,71,1
5189,445,22-14-AH,17.5,0.6358763325376133,0.0709934645473814,0.014928048579110786,14,21,71,1
5190,445,22-14-AH,24.5,0.8974420203778489,0.07725093761856563,0.01936205238071155,21,28,71,1
5191,445,22-14-AH,31.5,0.3179992424178568,0.08624555335031395,0.006145229716485614,28,35,71,1
5192,445,22-14-AH,38.5,-0.05119179198150859,0.0866345936606266,-0.0009848219942802145,35,42,71,1
5193,445,22-14-AH,45.5,0.3714163797947395,0.08790122219632433,0.007042305945136043,42,49,71,1
5194,445,22-14-AH,52.5,0.8873682393715919,0.0977354620380441,0.01513214379693249,49,56,71,1
5195,445,22-14-AH,59.5,-0.06838583209177199,0.10326768700035234,-0.0011036984571875916,56,63,71,1
5196,445,22-14-AH,66.5,2.9494980153593167,0.11639051372639074,0.0422356588025286,63,70,71,1
5197,446,22-14-ATH,3.5,4.2366435393589175,0.0739803123168332,0.09544529273353103,0,7,85,1
5198,446,22-14-ATH,10.5,0.1967880328081261,0.10381137221232918,0.0031593846386056873,7,14,85,1
